Price,Adj Close,Close,High,Low,Open,Volume,MA5,MA10,Label
2024-06-06 00:00:00+00:00,194.25514221191406,194.47999572753906,196.5,194.1699981689453,195.69000244140625,41181800,194.1959991455078,191.94099884033204,1
2024-06-07 00:00:00+00:00,196.66236877441406,196.88999938964844,196.94000244140625,194.13999938964844,194.64999389648438,53103900,195.1239990234375,192.94199829101564,1
2024-06-10 00:00:00+00:00,192.89671325683594,193.1199951171875,197.3000030517578,192.14999389648438,196.89999389648438,97262100,194.94199829101564,193.25599822998046,1
2024-06-11 00:00:00+00:00,206.91049194335938,207.14999389648438,207.16000366210938,193.6300048828125,193.64999389648438,172373300,197.5019958496094,194.9719970703125,1
2024-06-12 00:00:00+00:00,212.82366943359375,213.07000732421875,220.1999969482422,206.89999389648438,207.3699951171875,198134300,200.94199829101564,197.2499984741211,1
2024-06-13 00:00:00+00:00,213.9923095703125,214.24000549316406,216.75,211.60000610351562,214.74000549316406,97862700,204.8940002441406,199.5449996948242,1
2024-06-14 00:00:00+00:00,212.2443389892578,212.49000549316406,215.1699981689453,211.3000030517578,213.85000610351562,70122700,208.01400146484374,201.56900024414062,1
2024-06-17 00:00:00+00:00,216.41949462890625,216.6699981689453,218.9499969482422,212.72000122070312,213.3699951171875,93728300,212.7240020751953,203.83300018310547,1
2024-06-18 00:00:00+00:00,214.042236328125,214.2899932861328,218.6300048828125,213.0,217.58999633789062,79943300,214.152001953125,205.82699890136718,1
2024-06-20 00:00:00+00:00,209.4375762939453,209.67999267578125,214.24000549316406,208.85000610351562,213.92999267578125,86172500,213.4739990234375,207.20799865722657,1
2024-06-21 00:00:00+00:00,207.2501220703125,207.49000549316406,211.88999938964844,207.11000061035156,210.38999938964844,246421400,212.1239990234375,208.50899963378907,1
2024-06-24 00:00:00+00:00,207.89935302734375,208.13999938964844,212.6999969482422,206.58999633789062,207.72000122070312,80727000,211.25399780273438,209.63399963378907,1
2024-06-25 00:00:00+00:00,208.8282928466797,209.07000732421875,211.3800048828125,208.61000061035156,209.14999389648438,56713900,209.73399963378907,211.2290008544922,0
2024-06-26 00:00:00+00:00,213.00344848632812,213.25,214.86000061035156,210.63999938964844,211.5,66213200,209.5260009765625,211.83900146484376,0
2024-06-27 00:00:00+00:00,213.85247802734375,214.10000610351562,215.74000549316406,212.35000610351562,214.69000244140625,49772700,210.41000366210938,211.94200134277344,0
2024-06-28 00:00:00+00:00,210.37648010253906,210.6199951171875,216.07000732421875,210.3000030517578,215.77000427246094,82542700,211.03600158691407,211.5800003051758,0
2024-07-01 00:00:00+00:00,216.49940490722656,216.75,217.50999450683594,211.9199981689453,212.08999633789062,60402900,212.75800170898438,212.00599975585936,1
2024-07-02 00:00:00+00:00,220.0153350830078,220.27000427246094,220.3800048828125,215.10000610351562,216.14999389648438,58046200,214.9980010986328,212.36600036621093,1
2024-07-03 00:00:00+00:00,221.29385375976562,221.5500030517578,221.5500030517578,219.02999877929688,220.0,37369800,216.6580017089844,213.09200134277344,1
2024-07-05 00:00:00+00:00,226.07830810546875,226.33999633789062,226.4499969482422,221.64999389648438,221.64999389648438,60412400,219.1059997558594,214.75800170898438,1
2024-07-08 00:00:00+00:00,227.55661010742188,227.82000732421875,227.85000610351562,223.25,227.08999633789062,59085900,222.54600219726564,216.79100189208984,1
2024-07-09 00:00:00+00:00,228.4156036376953,228.67999267578125,229.39999389648438,226.3699951171875,227.92999267578125,48076100,224.93200073242187,218.84500122070312,1
2024-07-10 00:00:00+00:00,232.71063232421875,232.97999572753906,233.0800018310547,229.25,229.3000030517578,62627700,227.4739990234375,221.23600006103516,1
2024-07-11 00:00:00+00:00,227.30690002441406,227.57000732421875,232.38999938964844,225.77000427246094,231.38999938964844,64710600,228.6779998779297,222.66800079345703,1
2024-07-12 00:00:00+00:00,230.27345275878906,230.5399932861328,232.63999938964844,228.67999267578125,228.9199981689453,53046500,229.51799926757812,224.31199951171874,1
2024-07-15 00:00:00+00:00,234.12899780273438,234.39999389648438,237.22999572753906,233.08999633789062,236.47999572753906,62631300,230.83399658203126,226.68999938964845,1
2024-07-16 00:00:00+00:00,234.54852294921875,234.82000732421875,236.27000427246094,232.3300018310547,235.0,43234300,232.06199951171874,228.49700012207032,1
2024-07-17 00:00:00+00:00,228.61538696289062,228.8800048828125,231.4600067138672,226.63999938964844,229.4499969482422,57345900,231.24200134277345,229.35800018310547,1
2024-07-18 00:00:00+00:00,223.92080688476562,224.17999267578125,230.44000244140625,222.27000427246094,230.27999877929688,66034600,230.56399841308593,229.62099914550782,1
2024-07-19 00:00:00+00:00,224.0506591796875,224.30999755859375,226.8000030517578,223.27999877929688,224.82000732421875,49151500,229.31799926757813,229.41799926757812,0
2024-07-22 00:00:00+00:00,223.70108032226562,223.9600067138672,227.77999877929688,223.08999633789062,227.00999450683594,48201800,227.2300018310547,229.03199920654296,0
2024-07-23 00:00:00+00:00,224.74984741210938,225.00999450683594,226.94000244140625,222.67999267578125,224.3699951171875,39960300,225.26799926757812,228.66499938964844,0
2024-07-24 00:00:00+00:00,218.28732299804688,218.5399932861328,224.8000030517578,217.1300048828125,224.0,61777600,223.1999969482422,227.22099914550782,0
2024-07-25 00:00:00+00:00,217.23855590820312,217.49000549316406,220.85000610351562,214.6199951171875,218.92999267578125,51391200,221.86199951171875,226.21299896240234,0
2024-07-26 00:00:00+00:00,217.7080078125,217.9600067138672,219.49000549316406,216.00999450683594,218.6999969482422,41601300,220.59200134277344,224.9550003051758,0
2024-07-29 00:00:00+00:00,217.98768615722656,218.24000549316406,219.3000030517578,215.75,216.9600067138672,36311800,219.4480010986328,223.33900146484376,0
2024-07-30 00:00:00+00:00,218.5470428466797,218.8000030517578,220.3300018310547,216.1199951171875,219.19000244140625,41643800,218.20600280761718,221.73700103759765,0
2024-07-31 00:00:00+00:00,221.8232421875,222.0800018310547,223.82000732421875,220.6300048828125,221.44000244140625,50036300,218.91400451660155,221.05700073242187,0
2024-08-01 00:00:00+00:00,218.1075439453125,218.36000061035156,224.47999572753906,217.02000427246094,224.3699951171875,62501000,219.08800354003907,220.4750015258789,0
2024-08-02 00:00:00+00:00,219.60580444335938,219.86000061035156,225.60000610351562,217.7100067138672,219.14999389648438,105568600,219.46800231933594,220.03000183105468,0
2024-08-05 00:00:00+00:00,209.02806091308594,209.27000427246094,213.5,196.0,199.08999633789062,119548600,217.67400207519532,218.56100158691407,0
2024-08-06 00:00:00+00:00,206.9904022216797,207.22999572753906,209.99000549316406,201.07000732421875,205.3000030517578,69660500,215.36000061035156,216.7830017089844,0
2024-08-07 00:00:00+00:00,209.57742309570312,209.82000732421875,213.63999938964844,206.38999938964844,206.89999389648438,63516400,212.9080017089844,215.91100311279297,0
2024-08-08 00:00:00+00:00,213.06338500976562,213.30999755859375,214.1999969482422,208.8300018310547,213.11000061035156,47161100,211.89800109863282,215.49300231933594,0
2024-08-09 00:00:00+00:00,215.99000549316406,216.24000549316406,216.77999877929688,211.97000122070312,212.10000610351562,42201600,211.17400207519532,215.3210021972656,0
2024-08-12 00:00:00+00:00,217.52999877929688,217.52999877929688,219.50999450683594,215.60000610351562,216.07000732421875,38028100,212.8260009765625,215.2500015258789,0
2024-08-13 00:00:00+00:00,221.27000427246094,221.27000427246094,221.88999938964844,219.00999450683594,219.00999450683594,44155300,215.63400268554688,215.49700164794922,1
2024-08-14 00:00:00+00:00,221.72000122070312,221.72000122070312,223.02999877929688,219.6999969482422,220.57000732421875,41960600,218.01400146484374,215.46100158691405,1
2024-08-15 00:00:00+00:00,224.72000122070312,224.72000122070312,225.35000610351562,222.75999450683594,224.60000610351562,46414000,220.29600219726564,216.0970016479492,1
2024-08-16 00:00:00+00:00,226.0500030517578,226.0500030517578,226.8300018310547,223.64999389648438,223.9199981689453,44340200,222.25800170898438,216.71600189208985,1
2024-08-19 00:00:00+00:00,225.88999938964844,225.88999938964844,225.99000549316406,223.0399932861328,225.72000122070312,40687800,223.93000183105468,218.37800140380858,1
2024-08-20 00:00:00+00:00,226.50999450683594,226.50999450683594,227.1699981689453,225.4499969482422,225.77000427246094,30299000,224.97799987792968,220.30600128173828,1
2024-08-21 00:00:00+00:00,226.39999389648438,226.39999389648438,227.97999572753906,225.0500030517578,226.52000427246094,34765500,225.91399841308595,221.96399993896483,1
2024-08-22 00:00:00+00:00,224.52999877929688,224.52999877929688,228.33999633789062,223.89999389648438,227.7899932861328,43695300,225.8759979248047,223.08600006103515,1
2024-08-23 00:00:00+00:00,226.83999633789062,226.83999633789062,228.22000122070312,224.3300018310547,225.66000366210938,38677300,226.03399658203125,224.1459991455078,1
2024-08-26 00:00:00+00:00,227.17999267578125,227.17999267578125,227.27999877929688,223.88999938964844,226.75999450683594,30602200,226.2919952392578,225.11099853515626,1
2024-08-27 00:00:00+00:00,228.02999877929688,228.02999877929688,228.85000610351562,224.88999938964844,226.0,35934600,226.59599609375,225.78699798583983,1
2024-08-28 00:00:00+00:00,226.49000549316406,226.49000549316406,229.86000061035156,225.67999267578125,227.9199981689453,38052200,226.61399841308594,226.26399841308594,1
2024-08-29 00:00:00+00:00,229.7899932861328,229.7899932861328,232.9199981689453,228.8800048828125,230.10000610351562,51906300,227.66599731445314,226.7709976196289,1
2024-08-30 00:00:00+00:00,229.0,229.0,230.39999389648438,227.47999572753906,230.19000244140625,52990800,228.097998046875,227.0659973144531,1
2024-09-03 00:00:00+00:00,222.77000427246094,222.77000427246094,229.0,221.1699981689453,228.5500030517578,50190600,227.21600036621095,226.75399780273438,1
2024-09-04 00:00:00+00:00,220.85000610351562,220.85000610351562,221.77999877929688,217.47999572753906,221.66000366210938,43840200,225.78000183105468,226.18799896240233,0
2024-09-05 00:00:00+00:00,222.3800048828125,222.3800048828125,225.47999572753906,221.52000427246094,221.6300048828125,36615400,224.95800170898437,225.78600006103517,0
2024-09-06 00:00:00+00:00,220.82000732421875,220.82000732421875,225.24000549316406,219.77000427246094,223.9499969482422,48423000,223.16400451660155,225.41500091552734,0
2024-09-09 00:00:00+00:00,220.91000366210938,220.91000366210938,221.27000427246094,216.7100067138672,220.82000732421875,67180000,221.54600524902344,224.8220016479492,0
2024-09-10 00:00:00+00:00,220.11000061035156,220.11000061035156,221.47999572753906,216.72999572753906,218.9199981689453,51591000,221.01400451660157,224.11500244140626,0
2024-09-11 00:00:00+00:00,222.66000366210938,222.66000366210938,223.08999633789062,217.88999938964844,221.4600067138672,44587100,221.37600402832032,223.5780029296875,0
2024-09-12 00:00:00+00:00,222.77000427246094,222.77000427246094,223.5500030517578,219.82000732421875,222.5,37498200,221.45400390625,223.20600280761718,0
2024-09-13 00:00:00+00:00,222.5,222.5,224.0399932861328,221.91000366210938,223.5800018310547,36766600,221.79000244140624,222.4770034790039,0
2024-09-16 00:00:00+00:00,216.32000732421875,216.32000732421875,217.22000122070312,213.9199981689453,216.5399932861328,59357400,220.87200317382812,221.2090042114258,0
2024-09-17 00:00:00+00:00,216.7899932861328,216.7899932861328,216.89999389648438,214.5,215.75,45519300,220.20800170898437,220.61100311279296,0
2024-09-18 00:00:00+00:00,220.69000244140625,220.69000244140625,222.7100067138672,217.5399932861328,217.5500030517578,59894900,219.81400146484376,220.59500274658203,0
2024-09-19 00:00:00+00:00,228.8699951171875,228.8699951171875,229.82000732421875,224.6300048828125,224.99000549316406,66781300,221.03399963378905,221.24400177001954,0
2024-09-20 00:00:00+00:00,228.1999969482422,228.1999969482422,233.08999633789062,227.6199951171875,229.97000122070312,318679900,222.1739990234375,221.98200073242188,1
2024-09-23 00:00:00+00:00,226.47000122070312,226.47000122070312,229.4499969482422,225.80999755859375,227.33999633789062,54146000,224.20399780273436,222.53800048828126,1
2024-09-24 00:00:00+00:00,227.3699951171875,227.3699951171875,229.35000610351562,225.72999572753906,228.64999389648438,43556100,226.31999816894532,223.26399993896484,1
2024-09-25 00:00:00+00:00,226.3699951171875,226.3699951171875,227.2899932861328,224.02000427246094,224.92999267578125,42308700,227.45599670410155,223.63499908447267,1
2024-09-26 00:00:00+00:00,227.52000427246094,227.52000427246094,228.5,225.41000366210938,227.3000030517578,36636700,227.18599853515624,224.10999908447266,1
2024-09-27 00:00:00+00:00,227.7899932861328,227.7899932861328,229.52000427246094,227.3000030517578,228.4600067138672,34026000,227.10399780273437,224.63899841308594,1
2024-09-30 00:00:00+00:00,233.0,233.0,233.0,229.64999389648438,230.0399932861328,54541900,228.40999755859374,226.30699768066407,1
2024-10-01 00:00:00+00:00,226.2100067138672,226.2100067138672,229.64999389648438,223.74000549316406,229.52000427246094,63285000,228.1779998779297,227.2489990234375,1
2024-10-02 00:00:00+00:00,226.77999877929688,226.77999877929688,227.3699951171875,223.02000427246094,225.88999938964844,32880600,228.26000061035157,227.85799865722657,1
2024-10-03 00:00:00+00:00,225.6699981689453,225.6699981689453,226.80999755859375,223.32000732421875,225.13999938964844,34044200,227.88999938964844,227.53799896240236,1
2024-10-04 00:00:00+00:00,226.8000030517578,226.8000030517578,228.0,224.1300048828125,227.89999389648438,37245100,227.69200134277344,227.39799957275392,1
2024-10-07 00:00:00+00:00,221.69000244140625,221.69000244140625,225.69000244140625,221.3300018310547,224.5,39505400,225.43000183105468,226.9199996948242,0
2024-10-08 00:00:00+00:00,225.77000427246094,225.77000427246094,225.97999572753906,223.25,224.3000030517578,31855700,225.34200134277344,226.76000061035157,0
2024-10-09 00:00:00+00:00,229.5399932861328,229.5399932861328,229.75,224.8300018310547,225.22999572753906,33591100,225.8940002441406,227.0770004272461,0
2024-10-10 00:00:00+00:00,229.0399932861328,229.0399932861328,229.5,227.1699981689453,227.77999877929688,28183500,226.56799926757813,227.22899932861327,0
2024-10-11 00:00:00+00:00,227.5500030517578,227.5500030517578,229.41000366210938,227.33999633789062,229.3000030517578,31759200,226.71799926757814,227.2050003051758,0
2024-10-14 00:00:00+00:00,231.3000030517578,231.3000030517578,231.72999572753906,228.60000610351562,228.6999969482422,39882100,228.63999938964844,227.03500061035157,1
2024-10-15 00:00:00+00:00,233.85000610351562,233.85000610351562,237.49000549316406,232.3699951171875,233.61000061035156,64751400,230.25599975585936,227.79900054931642,1
2024-10-16 00:00:00+00:00,231.77999877929688,231.77999877929688,232.1199951171875,229.83999633789062,231.60000610351562,34082200,230.7040008544922,228.29900054931642,1
2024-10-17 00:00:00+00:00,232.14999389648438,232.14999389648438,233.85000610351562,230.52000427246094,233.42999267578125,32993800,231.3260009765625,228.9470001220703,1
2024-10-18 00:00:00+00:00,235.0,235.0,236.17999267578125,234.00999450683594,236.17999267578125,46431500,232.81600036621094,229.76699981689453,1
2024-10-21 00:00:00+00:00,236.47999572753906,236.47999572753906,236.85000610351562,234.4499969482422,234.4499969482422,36254500,233.85199890136718,231.24599914550782,1
2024-10-22 00:00:00+00:00,235.86000061035156,235.86000061035156,236.22000122070312,232.60000610351562,233.88999938964844,38846600,234.25399780273438,232.25499877929687,1
2024-10-23 00:00:00+00:00,230.75999450683594,230.75999450683594,235.13999938964844,227.75999450683594,234.0800018310547,52287000,234.04999694824218,232.3769989013672,1
2024-10-24 00:00:00+00:00,230.57000732421875,230.57000732421875,230.82000732421875,228.41000366210938,229.97999572753906,31109500,233.73399963378907,232.53000030517578,1
2024-10-25 00:00:00+00:00,231.41000366210938,231.41000366210938,233.22000122070312,229.57000732421875,229.74000549316406,38802300,233.01600036621093,232.91600036621094,1
2024-10-28 00:00:00+00:00,233.39999389648438,233.39999389648438,234.72999572753906,232.5500030517578,233.32000732421875,36087100,232.4,233.1259994506836,0
2024-10-29 00:00:00+00:00,233.6699981689453,233.6699981689453,234.3300018310547,232.32000732421875,233.10000610351562,35332800,231.96199951171874,233.10799865722657,0
